,City,Names,Bed,Bath,Area,Rating,location,petsallowed,pool,fitnessCenter,gated,grill,closet,washerdryer,countertops,access,Rent
947,dallas,Union House,1-3 ,?,"613-1,489 ",3.8333333333333335,"4177 Gazebo St,  Aubrey, TX 76227",1,1,1,?,1,1,0,1,1,"1,377-3,189"
948,dallas,Legacy at Crowley,1-3 ,?,"752-1,487 ",4.0,"1400 S Crowley Rd,  Crowley, TX 76036",0,0,0,?,0,0,0,0,0,"1,284-2,414"
949,dallas,Retreat at Krum,1-3 ,?,"750-1,380 ",3.0,"3201 Hopkins Rd,  Krum, TX 76249",0,1,1,?,0,1,0,1,1,"1,500-2,125"
950,dallas,The Durham Apartments,1-2 ,?,540-965 ,3.25,"3718 Gus Thomasson Rd,  Mesquite, TX 75150",0,1,1,?,1,1,1,0,0,"1,020-1,805"
951,dallas,Las Colinas Heights Apartments,1-2 ,?,"808-1,335 ",3.5,"3701 N Oconnor Rd,  Irving, TX 75062",0,1,1,?,0,0,0,0,0,"1,230-2,980"
952,dallas,Indigo Pointe,1-3 ,?,"680-1,248 ",3.0,"3033 W Bardin Rd,  Grand Prairie, TX 75052",0,1,1,?,1,1,0,0,0,"1,293-4,849"
953,dallas,Wellington at Willow Bend,1-3 ,?,"658-1,098 ",3.0,"3200 Parkwood Blvd,  Plano, TX 75093",1,1,1,?,1,1,1,0,1,"1,415-2,655"
954,dallas,Montelena Apartments,1-3 ,?,"751-1,219 ",3.0,"501 Turner Rd,  Grapevine, TX 76051",1,1,1,?,0,1,1,1,0,"1,525-2,525"
955,dallas,Avery,1-3 ,?,"750-1,258 ",3.5,"350 Continental Dr,  Lewisville, TX 75067",1,1,1,?,0,1,1,1,0,"1,360-2,916"
956,dallas,Sawyers Mill Apartments,1-2 ,?,"600-1,000 ",3.5,"501 Fuller St,  Arlington, TX 76011",1,1,0,?,0,0,0,0,0,"999-1,495"
957,dallas,Mason,1-3 ,?,"600-1,190 ",3.2857142857142856,"1300 Eldorado Pky,  McKinney, TX 75069",1,1,1,?,0,1,1,0,1,"1,231-2,454"
958,dallas,Tides on Randol West,1-2 ,?,"625-1,162 ",3.3333333333333335,"8925 Randol Mill Rd,  Fort Worth, TX 76120",0,0,1,?,0,1,1,0,1,"970-1,600"
959,dallas,Hickory Creek Ranch,1-3 ,?,"650-1,298 ",3.5714285714285716,"2700 Cedar Creek Ln,  Denton, TX 76210",0,1,1,?,1,1,1,1,0,"1,404-2,927"
960,dallas,Westloop,Studio-3 ,?,"680-1,593 ",3.0,"2011 Texas Plaza Dr,  Irving, TX 75062",0,1,1,?,0,0,0,1,1,"1,500-2,980"
961,dallas,Copeland,1-3 ,?,"624-1,309 ",3.0,"2045 S Forum Dr,  Grand Prairie, TX 75052",?,1,1,?,0,0,0,0,0,"1,531-2,844"
962,dallas,Preserve at Preston,1-2 ,?,"655-1,059 ",4.0,"2523 Ohio Dr,  Plano, TX 75093",0,1,1,?,0,1,1,1,0,"1,318-2,166"
963,dallas,Abbey at Vista Ridge,1-3 ,?,"752-1,372 ",3.4285714285714284,"350 E Vista Ridge Mall Dr,  Lewisville, TX 75067",0,1,1,?,1,1,1,1,1,"1,315-2,180"
964,dallas,Axis Kessler Park,1-3 ,?,"732-1,377 ",3.142857142857143,"2400 Fort Worth Ave,  Dallas, TX 75211",0,1,1,?,1,1,0,0,0,"1,545-3,485"
965,dallas,Preslee Apartments,1-2 ,?,"524-1,065 ",3.2857142857142856,"2504 Ivy Brook Ct,  Arlington, TX 76006",0,1,1,?,1,1,0,1,1,"905-1,960"
966,dallas,Discovery at Craig Ranch,1-3 ,?,"633-1,565 ",3.4285714285714284,"4101 S Custer Rd,  McKinney, TX 75070",0,1,1,?,1,1,0,1,0,"1,195-3,420"
967,dallas,Centreport Lake Luxury Apartments,1-3 ,?,"673-1,394 ",3.4285714285714284,"14301 Centre Station Dr,  Fort Worth, TX 76155",1,1,1,?,1,1,1,1,0,"1,417-2,528"
968,dallas,Sedona Park,1-3 ,?,"629-1,488 ",3.4,"4200 W Northgate Dr,  Irving, TX 75062",1,1,1,?,1,1,1,1,0,"1,041-2,528"
969,dallas,Winding Creek at the Preserve,1-3 ,?,"651-1,257 ",3.0,"2250 Sara Jane Pky,  Grand Prairie, TX 75052",?,0,1,?,0,0,0,0,0,"1,275-1,985"
970,dallas,The Encore,1-2 ,?,"668-1,170 ",3.2,"4700 Tribeca Ln,  Plano, TX 75024",0,1,0,?,1,1,0,1,0,"1,606-14,718"
971,dallas,Hebron 121 Station,Studio-3 ,?,"504-1,681 ",3.875,"1 Hebron Station Cir,  Lewisville, TX 75057",0,1,1,?,0,1,0,1,1,"1,310-5,081"
972,dallas,The District on Collins,1-3 ,?,"480-1,150 ",3.25,"2910 S Collins St,  Arlington, TX 76014",1,1,1,?,0,0,1,0,0,"1,099-1,731"
973,dallas,35 West at Champions Circle,1-3 ,?,"651-1,275 ",3.5,"3650 Outlet Blvd,  Fort Worth, TX 76177",0,1,1,?,1,1,1,1,1,"1,321-6,311"
974,dallas,The Landings at Northgate Apartments,1-3 ,?,"689-1,495 ",3.3333333333333335,"4608 W Northgate Dr,  Irving, TX 75062",0,1,1,?,0,0,1,0,0,"1,252-2,339"
975,dallas,THE SUTHERLAND,Studio-2 ,?,"626-1,419 ",3.1666666666666665,"1658 S Forum Dr,  Grand Prairie, TX 75052",1,1,1,?,1,1,0,1,1,"1,285-2,065"
976,dallas,Mission Gate,1-3 ,?,"660-1,516 ",3.142857142857143,"8025 Ohio Dr,  Plano, TX 75024",1,1,1,?,1,0,1,1,0,"1,255-3,639"
977,dallas,Huntington Meadows Apartment Homes,1-2 ,?,"594-1,139 ",3.25,"2311 Stratton Ln,  Arlington, TX 76006",0,1,1,?,0,0,0,0,0,"1,031-1,694"
978,dallas,Crossings 820,1-3 ,?,"706-1,404 ",3.5,"4151 SW Loop 820,  Fort Worth, TX 76132",?,0,1,?,0,0,0,0,0,"929-1,454"
979,dallas,The Ridge on 161 Apartments,1-2 ,?,"531-1,080 ",3.2,"3700 Valley View Ln,  Irving, TX 75062",0,1,1,?,0,0,1,0,0,"934-1,982"
980,dallas,Presidium Hill Street,1-3 ,?,"678-1,398 ",3.0,"1610 Hill St,  Grand Prairie, TX 75050",0,1,0,?,0,0,0,1,0,"1,780-3,869"
981,dallas,Woodlands of Plano,1-3 ,?,"700-1,056 ",3.25,"1370 Rigsbee Rd,  Plano, TX 75074",1,1,0,?,0,1,0,0,0,"911-2,225"
982,dallas,The Enclave at Arlington,1-3 ,?,"561-1,261 ",3.5,"1249 Enclave Cir,  Arlington, TX 76011",1,1,1,?,0,1,1,1,1,"892-1,601"
983,dallas,Republic Deer Creek Apartments,1-3 ,?,"526-1,217 ",3.2,"10600 Bilsky Bay Dr,  Fort Worth, TX 76140",1,1,1,?,1,0,0,0,1,"1,089-2,450"
984,dallas,Harmony,1-2 ,?,518-953 ,3.4,"2216 Plum Ln,  Arlington, TX 76010",0,1,1,?,1,1,1,0,0,"740-1,580"
985,dallas,Tides on Overton Ridge,1-3 ,?,"520-1,294 ",4.0,"5401 Overton Ridge Blvd,  Fort Worth, TX 76132",0,0,0,?,0,0,0,0,0,"930-1,900"
986,dallas,Toscana Apartments,Studio-1 ,?,500-700 ,3.2,"17910 Kelly Blvd,  Dallas, TX 75287",0,1,1,?,1,1,0,0,1,"1,025-1,875"
987,dallas,Richmond,1-2 ,?,"542-1,091 ",3.1666666666666665,"19251 Preston Rd,  Dallas, TX 75252",0,1,1,?,1,1,0,1,0,"1,130-2,320"
988,dallas,Everwood Apartments,1-2 ,?,579-917 ,3.25,"6910 Skillman St,  Dallas, TX 75231",1,1,0,?,1,1,1,1,1,"1,145-1,974"
989,dallas,The Southwestern,Studio-2 ,?,"482-1,158 ",3.6666666666666665,"5959 Maple Ave,  Dallas, TX 75235",0,1,1,?,0,1,0,1,0,"1,249-2,719"
990,dallas,Bristol Apartment Living,1-2 ,?,"600-1,000 ",3.142857142857143,"4055 Frankford Rd,  Dallas, TX 75287",0,1,1,?,1,1,1,0,0,"1,251-2,525"
991,dallas,CITY NORTH,1-2 ,?,"652-1,505 ",3.857142857142857,"7373 Valley View Ln,  Dallas, TX 75240",0,1,1,?,1,1,1,1,1,"1,270-2,247"
992,dallas,Evaline,1-2 ,?,"715-1,355 ",3.3333333333333335,"5990 Arapaho Rd,  Dallas, TX 75248",1,1,1,?,0,1,1,0,0,"1,300-2,420"
993,dallas,Lucia Apartments,1-3 ,?,"664-1,080 ",3.5,"2825 Royal Ln,  Dallas, TX 75229",1,0,0,?,0,0,0,0,0,"1,316-2,190"
994,dallas,Cornell Midtown,Studio-3 ,?,"581-1,448 ",3.3333333333333335,"13001 Cornell Dr,  Dallas, TX 75240",1,1,1,?,0,1,0,1,0,"1,320-5,521"
995,dallas,The Brixton Apartments,1-3 ,?,"675-1,655 ",3.4285714285714284,"18959 N Dallas Pky,  Dallas, TX 75287",0,1,1,?,1,1,0,0,1,"1,350-2,850"
996,dallas,West Mockingbird,Studio-3 ,?,"600-1,510 ",3.5,"2223 Hawes Ave,  Dallas, TX 75235",0,1,0,?,0,1,0,0,1,"1,365-3,584"
997,dallas,The Crosby,Studio-2 ,?,"535-1,177 ",3.5,"400 S Hall St,  Dallas, TX 75226",0,1,1,?,1,0,0,0,0,"1,489-2,583"
998,dallas,Gables Turtle Creek Cityplace,1-3 ,?,"571-1,846 ",3.5,"3711 Cole Ave,  Dallas, TX 75204",1,1,1,?,0,0,0,0,0,"1,790-5,478"
999,dallas,Slate At Cole,1-2 ,?,"562-1,274 ",3.1666666666666665,"4650 Cole Ave,  Dallas, TX 75205",0,1,0,?,1,1,1,1,1,"1,847-2,838"
1000,dallas,Bridgeport,1-2 ,?,602-941 ,4.0,"5440 N Jim Miller Rd,  Dallas, TX 75227",0,1,0,?,1,1,1,0,0,"1,028-1,854"
1001,dallas,The Retreat @ 3737,1-2 ,?,521-983 ,4.0,"3737 Timberglen Rd,  Dallas, TX 75287",?,1,1,?,0,1,1,0,0,"1,180-1,915"
1002,dallas,Kensington Square Apartments,1-2 ,?,"739-1,158 ",3.5,"15935 Knoll Trl,  Dallas, TX 75248",1,1,0,?,0,1,0,1,0,"1,205-2,885"
1003,dallas,The Courts at Preston Oaks,1-2 ,?,"621-1,085 ",3.4285714285714284,"5400 Preston Oaks,  Dallas, TX 75254",0,1,1,?,1,0,0,1,0,"1,205-3,253"
1004,dallas,West Love,Studio-2 ,?,"483-1,491 ",3.5714285714285716,"2293 Hawes Ave,  Dallas, TX 75235",0,1,1,?,1,1,0,1,1,"1,285-3,573"
1005,dallas,The Village Bend,1-2 ,?,508-888 ,3.25,"5605 Village Glen Dr,  Dallas, TX 75206",1,1,1,?,1,1,0,0,0,"1,315-2,565"
1006,dallas,Park 5940 MD,Studio-2 ,?,"504-1,319 ",3.25,"5940 Forest Park Rd,  Dallas, TX 75235",1,1,1,?,0,1,0,1,0,"1,330-3,554"
1007,dallas,The Merc,1-2 ,?,"713-2,620 ",3.25,"1800 Main St,  Dallas, TX 75201",0,1,1,?,0,1,0,0,1,"1,330-2,427"
1008,dallas,Los Altos Trinity Green,Studio-3 ,?,"579-1,696 ",3.3333333333333335,"990 Singleton Blvd,  Dallas, TX 75212",0,1,1,?,1,1,0,0,0,"1,375-5,169"
1009,dallas,LTD West Commerce,1-2 ,?,"597-1,368 ",3.5714285714285716,"305 W Commerce St,  Dallas, TX 75208",0,1,1,?,1,1,0,1,1,"1,390-4,297"
1010,dallas,Seville Uptown,1-2 ,?,"620-1,346 ",4.0,"2626 Reagan St,  Dallas, TX 75219",0,1,0,?,0,1,0,0,1,"1,482-2,696"
1011,dallas,Ash at the Branch,1-3 ,?,"631-1,596 ",3.6666666666666665,"4646 Amesbury Dr,  Dallas, TX 75206",?,1,1,?,1,1,0,1,0,"1,595-4,450"
1012,dallas,Marquis of State Thomas,Studio-3 ,?,"456-2,068 ",3.3333333333333335,"2400-2510 Thomas Ave,  Dallas, TX 75201",1,1,1,?,0,0,0,1,0,"1,609-33,549"
1013,dallas,Riviera at West Village,1-2 ,?,"733-1,315 ",3.2,"3530 Travis St,  Dallas, TX 75204",1,1,1,?,1,0,0,1,1,"1,818-11,193"
1014,dallas,Tides on Rosemeade West,1-2 ,?,529-985 ,3.5,"3750 Rosemeade Pky,  Dallas, TX 75287",0,0,1,?,1,1,0,0,0,"1,015-1,355"
1015,dallas,Preslee Apartments,1-2 ,?,"524-1,065 ",3.2857142857142856,"2504 Ivy Brook Ct,  Arlington, TX 76006",0,1,1,?,1,1,0,1,1,"905-1,960"
1016,dallas,Soho,1-2 ,?,"612-1,022 ",3.3333333333333335,"7570-7610 Skillman St,  Dallas, TX 75231",1,1,0,?,0,1,1,1,1,"1,135-1,620"
1017,dallas,Tides on Rosemeade East,Studio-2 ,?,460-940 ,4.0,"4141 Rosemeade Pky,  Dallas, TX 75287",0,0,0,?,0,0,0,0,0,"1,210-1,420"
1018,dallas,The Pearl On Frankford,1-3 ,?,"653-1,302 ",3.3333333333333335,"7421 Frankford Rd,  Dallas, TX 75252",0,1,1,?,0,1,0,1,1,"1,211-2,779"
1019,dallas,Urban House,1-3 ,?,"664-1,308 ",3.6666666666666665,"1409 N Zang Blvd,  Dallas, TX 75203",0,1,1,?,0,0,1,0,0,"1,218-2,053"
1020,dallas,Marquis at Texas Street,1-2 ,?,"620-1,369 ",3.25,"2801 Live Oak St,  Dallas, TX 75204",1,1,1,?,0,1,0,1,1,"1,239-12,629"
1021,dallas,Essence North Dallas,1-2 ,?,"680-1,232 ",3.25,"4200 Horizon North Pky,  Dallas, TX 75287",0,1,1,?,0,1,1,0,1,"1,270-2,390"
1022,dallas,The Village Lakes,1-2 ,?,"683-1,251 ",3.3333333333333335,"5605 Village Glen Dr,  Dallas, TX 75206",1,1,1,?,1,1,1,0,0,"1,340-3,225"
1023,dallas,Eleven10 at Farmers Market,Studio-2 ,?,"393-1,609 ",3.4,"1110 S Cesar Chavez Blvd,  Dallas, TX 75201",?,1,1,?,1,0,0,0,0,"1,375-2,515"
1024,dallas,Wimberly,1-3 ,?,"662-1,416 ",3.375,"4141 Horizon North Pky,  Dallas, TX 75287",1,1,1,?,1,1,1,1,1,"1,423-3,381"
1025,dallas,Whitney Uptown,1-2 ,?,"550-1,489 ",3.3333333333333335,"3227 McKinney Ave,  Dallas, TX 75204",1,1,1,?,1,1,0,0,1,"1,585-4,545"
1026,dallas,The Alexan,Studio-2 ,?,"436-1,865 ",3.2,"3333 Harry Hines Blvd,  Dallas, TX 75201",0,1,1,?,1,0,0,1,1,"1,596-5,626"
1027,dallas,Renaissance at Preston Hollow,1-3 ,?,"902-1,885 ",3.2,"8600 Thackery St,  Dallas, TX 75225",0,1,1,?,0,0,1,0,1,"1,668-15,595"
1028,dallas,McKinney Uptown,1-3 ,?,"690-1,632 ",3.5,"3324 McKinney Ave,  Dallas, TX 75204",1,1,1,?,0,0,0,0,0,"1,907-3,895"
1029,dallas,The Loren Apartments,Studio-3 ,?,"338-1,203 ",3.4,"5414 Cedar Springs Rd,  Dallas, TX 75235",1,1,1,?,1,1,1,1,1,"1,015-2,504"
1030,dallas,McCallum Highlands,1-2 ,?,486-967 ,3.1666666666666665,"6565 McCallum Blvd,  Dallas, TX 75252",0,1,0,?,1,1,0,0,1,"1,050-2,000"
1031,dallas,South Side Flats,Studio-2 ,?,"467-1,293 ",4.0,"1210 Botham Jean Blvd,  Dallas, TX 75215",0,1,1,?,0,0,0,0,0,"1,150-2,655"
1032,dallas,Infinity on the Point,1-2 ,?,"667-1,015 ",3.1666666666666665,"8965-8997 Vantage Point Dr,  Dallas, TX 75243",0,1,1,?,0,0,1,0,1,"1,250-1,820"
1033,dallas,SYNC at West Dallas,Studio-2 ,?,"540-1,292 ",3.3333333333333335,"604 Fort Worth Ave,  Dallas, TX 75208",?,1,1,?,1,0,0,1,0,"1,280-2,293"
1034,dallas,Neo At Midtown,1-2 ,?,"678-1,331 ",3.3333333333333335,"14145 Noel Rd,  Dallas, TX 75254",1,1,1,?,1,1,0,1,1,"1,290-2,525"
1035,dallas,Vance at Bishop Union,Studio-2 ,?,"569-1,430 ",4.0,"101-111 W Davis St,  Dallas, TX 75208",0,1,1,?,0,0,0,0,0,"1,333-4,962"
1036,dallas,Bell Katy Trail,Studio-2 ,?,"544-1,241 ",3.2857142857142856,"3033 Routh St,  Dallas, TX 75201",0,1,1,?,1,1,0,1,1,"1,650-3,137"
1037,dallas,Alexan Lower Greenville,Studio-2 ,?,"568-2,255 ",3.3333333333333335,"5619 Belmont Ave,  Dallas, TX 75206",1,1,1,?,0,0,0,0,0,"1,735-4,630"
1038,dallas,The Henderson,1-2 ,?,"719-1,292 ",3.2,"5215 Belmont Ave,  Dallas, TX 75206",0,1,1,?,0,1,1,1,0,"1,792-4,075"
1039,dallas,One Uptown,Studio-2 ,?,"571-1,993 ",3.8333333333333335,"2619 McKinney Ave,  Dallas, TX 75201",0,1,1,?,1,1,0,1,1,"1,838-6,968"
1040,dallas,Carlisle and Vine,Studio-3 ,?,"583-2,507 ",3.8333333333333335,"2920 Carlisle St,  Dallas, TX 75204",0,1,0,?,1,1,0,1,1,"1,844-9,799"
1041,dallas,Haus 2828,1-3 ,?,"683-1,786 ",3.4,"2828 Woodside St,  Dallas, TX 75204",1,1,1,?,1,1,1,1,0,"2,095-3,060"
1042,dallas,Ascent Victory Park,Studio-3 ,?,"613-2,878 ",3.7142857142857144,"2588 N Houston St,  Dallas, TX 75219",1,1,1,?,1,1,0,1,1,"2,150-16,892"
1043,dallas,Parkford Oaks Apartments,1 ,?,500-725 ,3.25,"3443 Mahanna St,  Dallas, TX 75209",0,1,1,?,1,1,1,0,1,"975-1,405"
1044,dallas,The Doral & Monfort Valley,Studio-2 ,?,485-968 ,3.25,"13740 Montfort Dr,  Dallas, TX 75240",1,1,0,?,0,1,1,0,0,"1,010-1,600"
1045,dallas,Crossings on Marsh Apartments,1-2 ,?,"632-1,046 ",3.2,"18788 Marsh Ln,  Dallas, TX 75287",1,1,1,?,1,1,1,0,1,"1,094-1,624"
1046,dallas,Melville,Studio-2 ,?,"529-1,029 ",3.5,"11201 E Lake Highlands Dr,  Dallas, TX 75218",0,1,1,?,1,1,1,0,0,"1,095-2,040"
1047,dallas,The Dorchester Apartments,1-2 ,?,"678-1,323 ",3.125,"5300 Spring Valley Rd,  Dallas, TX 75240",1,1,1,?,0,1,0,0,0,"1,175-2,345"
1048,dallas,Metropolitan at Cityplace,1-2 ,?,"632-1,039 ",3.4285714285714284,"2802 N Carroll Ave,  Dallas, TX 75204",0,1,1,?,1,1,1,0,1,"1,285-2,110"
1049,dallas,Andalusian Gate,1-3 ,?,"727-1,456 ",3.3333333333333335,"3653 Briargrove Ln,  Dallas, TX 75287",0,1,1,?,1,1,1,1,1,"1,320-2,330"
1050,dallas,Fairways at Prestonwood,1-3 ,?,"726-1,428 ",3.3333333333333335,"5769 Belt Line Rd,  Dallas, TX 75254",0,1,1,?,1,1,1,1,1,"1,350-2,311"
1051,dallas,Gables Katy Trail,Studio-2 ,?,416-956 ,4.0,"2821 Carlisle St,  Dallas, TX 75204",0,1,1,?,0,0,0,0,0,"1,378-3,181"
1052,dallas,Nuvo Gaston 5402,1-2 ,?,753-840 ,4.0,"5402 Gaston Ave,  Dallas, TX 75214",?,0,0,?,0,0,0,1,0,"1,450-1,750"
1053,dallas,Arrive West End,1-2 ,?,"805-1,279 ",3.1666666666666665,"800 Ross Ave,  Dallas, TX 75202",1,1,1,?,0,1,1,1,1,"1,510-2,605"
1054,dallas,Harvest Lofts,1-3 ,?,"675-1,395 ",3.2857142857142856,"1011 S Pearl Expy,  Dallas, TX 75201",0,1,1,?,1,1,1,0,1,"1,548-3,138"
1055,dallas,Ardan,1-2 ,?,"678-1,630 ",3.2857142857142856,"2975 Blackburn St,  Dallas, TX 75204",0,1,1,?,0,1,0,0,1,"2,032-6,550"
1056,dallas,1900 McKinney Avenue,1-2 ,?,"1,065-2,616 ",3.0,"1900 McKinney Ave,  Dallas, TX 75201",0,1,1,?,0,0,0,0,1,"2,611-8,393"
1057,dallas,Concrete Jungle Properties-DALLAS,?,?,?,3.2857142857142856,"4211 San Jacinto St,  Dallas, TX 75204",1,1,1,?,1,1,1,1,1,?
1058,dallas,Oakwood Creek,1-2 ,?,800-900 ,3.5,"7920 Skillman St,  Dallas, TX 75231",0,1,0,?,1,1,1,1,1,"1,200-1,400"
1059,dallas,Preston Bend,1 ,?,601 ,3.1666666666666665,"18790 Lloyd Dr,  Dallas, TX 75252",0,1,1,?,1,1,0,0,0,"1,271-2,053"
1060,dallas,Elan at Bluffview,1-4 ,?,"822-1,916 ",3.2857142857142856,"3850 W Northwest Hwy,  Dallas, TX 75220",1,1,1,?,1,1,0,1,0,"1,282-2,950"
1061,dallas,The Lucas Apartments,1-2 ,?,"634-1,298 ",3.3333333333333335,"2924 Lucas Dr,  Dallas, TX 75219",0,1,1,?,1,1,0,1,1,"1,375-2,280"
1062,dallas,Bishop Highline,Studio-1 ,?,"560-1,014 ",3.4,"105 S Bishop Ave,  Dallas, TX 75208",1,0,0,?,1,1,0,0,1,"1,528-2,504"
1063,dallas,Furnished Studio - Dallas,?,?,?,3.25,"12121 Coit Rd,  Dallas, TX 75251",?,0,0,?,0,1,0,0,0,?
1064,dallas,Furnished Studio - Dallas,?,?,?,4.0,"2979 N Stemmons Fwy,  Dallas, TX 75247",?,0,0,?,0,0,0,0,0,?
1065,dallas,Furnished Studio - Dallas,?,?,?,4.0,"18470 Dallas Pky,  Dallas, TX 75287",?,0,0,?,0,0,0,0,0,?
1066,dallas,Soho,1-2 ,?,"612-1,022 ",3.3333333333333335,"7570-7610 Skillman St,  Dallas, TX 75231",1,1,0,?,0,1,1,1,1,"1,135-1,620"
1067,dallas,Residences at The Grove,Studio-3 ,?,"540-2,596 ",3.5,"3330 Oak Grove Ave,  Dallas, TX 75204",0,1,1,?,0,0,0,0,0,"1,820-12,618"
1068,dallas,Atelier,Studio-3 ,?,"496-2,266 ",4.0,"1801 N Pearl St,  Dallas, TX 75201",0,0,1,?,0,0,0,0,0,"1,850-14,869"
1069,dallas,Furnished Studio - Dallas,?,?,?,3.3333333333333335,"12270 Greenville Ave,  Dallas, TX 75243",?,0,0,?,0,0,0,0,0,?
1070,dallas,Manchester State Thomas,1-3 ,?,"806-2,222 ",4.0,"3010 State St,  Dallas, TX 75204",0,1,1,?,0,0,0,0,0,"2,128-5,131"
1071,dallas,Furnished Studio - Dallas,?,?,?,3.0,"9019 Vantage Point Rd,  Dallas, TX 75243",?,0,0,?,0,0,0,0,0,?
1072,dallas,Estancia Estates,1-3 ,?,"498-1,250 ",3.3333333333333335,"2222 Graycliff Dr,  Dallas, TX 75228",1,1,0,?,0,1,1,0,0,"875-1,630"
1073,dallas,Vista Buena Apartments,1-2 ,?,"564-1,217 ",3.5,"13350 Esperanza Rd,  Dallas, TX 75240",1,1,0,?,0,1,1,0,0,"925-1,415"
1074,dallas,Azure Urban Living,1 ,?,558-630 ,3.0,"17617 Midway Rd,  Dallas, TX 75287",1,1,1,?,1,1,0,0,1,"935-1,090"
1075,dallas,Spring Parc,1-2 ,?,"521-1,096 ",3.25,"18250 Marsh Ln,  Dallas, TX 75287",1,1,1,?,1,1,1,1,1,"955-2,208"
1076,dallas,Meadows Crossing Apartments,1 ,?,540-640 ,3.5,"8175 Meadow Rd,  Dallas, TX 75231",1,0,0,?,0,1,1,1,0,"1,050-1,400"
1077,dallas,Woodside Lane Apartments,1 ,?,570-793 ,3.5,"9302 Forest Ln,  Dallas, TX 75243",0,1,0,?,0,1,1,0,0,"1,150-1,235"
1078,dallas,Verge,Studio-2 ,?,540-900 ,3.25,"5454 Peterson Ln,  Dallas, TX 75240",1,1,1,?,0,0,1,1,0,"1,160-1,553"
1079,dallas,Clark Ridge Canyon,1 ,?,714 ,3.4285714285714284,"8200 Clarksprings Dr,  Dallas, TX 75236",0,1,1,?,0,1,0,1,1,"1,240"
1080,dallas,Paxton at Lake Highlands,1-3 ,?,"736-1,123 ",4.0,"9763 Audelia Rd,  Dallas, TX 75238",0,1,1,?,0,0,0,0,0,"1,284-2,126"
1081,dallas,Zang Flats,Studio-2 ,?,"536-1,477 ",3.1666666666666665,"1102 N Zang Blvd,  Dallas, TX 75203",0,1,1,?,0,1,0,0,1,"1,407-3,737"
1082,dallas,555 Ross,1-2 ,?,"650-1,233 ",3.5,"1777 N Record St,  Dallas, TX 75202",0,1,1,?,1,1,0,1,1,"1,469-2,396"
1083,dallas,The Premier at Prestonwood,1-2 ,?,"793-1,223 ",3.2857142857142856,"14827 Preston Rd,  Dallas, TX 75254",1,1,1,?,1,1,1,1,0,"1,489-1,999"
1084,dallas,3312 Daniel Ave,1-2 ,?,800 ,3.3333333333333335,"3312 Daniel Ave,  Dallas, TX 75205",1,0,0,?,0,0,0,0,0,"1,795"
1085,dallas,Grand Reserve,1-3 ,?,"997-2,213 ",3.3333333333333335,"6044 E Lovers Ln,  Dallas, TX 75206",0,1,1,?,0,1,0,1,0,"2,009-3,395"
1086,dallas,98Fifty,Studio-2 ,?,"550-1,012 ",3.5,"9850 Whitehurst Dr,  Dallas, TX 75243",?,?,?,?,?,?,?,?,?,"902-2,053"
1087,dallas,The Hamptons,1-2 ,?,558-850 ,3.2,"18175 Midway Rd,  Dallas, TX 75287",0,1,1,?,0,1,0,0,1,"935-2,120"
1088,dallas,Aspen Creek,1-2 ,?,681-912 ,3.1666666666666665,"5616 Spring Valley Rd,  Dallas, TX 75254",0,1,1,?,1,1,1,0,0,"944-2,353"
1089,dallas,Davenport Apartments,1-3 ,?,"569-1,912 ",3.2857142857142856,"14500 Dallas Pky,  Dallas, TX 75254",0,1,1,?,0,0,1,1,0,"951-2,290"
1090,dallas,Timber Rock,1-2 ,?,510-891 ,4.0,"4105 S Cockrell Hill Rd,  Dallas, TX 75236",?,0,0,?,0,0,0,0,0,"995-1,395"
1091,dallas,The Woods at Five Mile Creek,1-3 ,?,"621-1,245 ",3.3333333333333335,"6010 S Westmoreland Rd,  Dallas, TX 75237",?,1,1,?,0,1,1,0,1,"1,005-2,164"
1092,dallas,Lakeside Apartments,1-2 ,?,"622-1,109 ",3.857142857142857,"9600 Golf Lakes Trl,  Dallas, TX 75231",0,1,1,?,1,1,1,1,1,"1,055-2,355"
1093,dallas,Grand Seasons Apartment Homes,1-2 ,?,"662-1,044 ",3.2,"6069 Belt Line Rd,  Dallas, TX 75254",1,1,1,?,1,1,1,0,0,"1,140-2,482"
1094,dallas,MAA North Hall,Studio-2 ,?,"494-1,297 ",3.3333333333333335,"3096 N Hall St,  Dallas, TX 75204",1,1,1,?,0,0,0,0,0,"1,140-3,968"
1095,dallas,Factory Design District,Studio-2 ,?,"514-1,364 ",3.6,"120 Turtle Creek Blvd,  Dallas, TX 75207",0,1,1,?,1,1,0,0,1,"1,168-2,333"
1096,dallas,The Kendrick,1-3 ,?,"503-1,196 ",3.2,"7324 Skillman St,  Dallas, TX 75231",1,1,1,?,0,1,1,0,0,"1,170-2,395"
1097,dallas,The Greens of Hickory Trails,2-3 ,?,"911-1,332 ",3.1666666666666665,"8613 Old Hickory Trail,  Dallas, TX 75237",1,1,1,?,1,1,1,0,1,"1,395-1,845"
1098,dallas,Gables Mirabella,1-2 ,?,"685-1,350 ",3.25,"2600 Cole Ave,  Dallas, TX 75204",1,1,1,?,0,0,0,1,0,"1,516-3,703"
1099,dallas,TRELLIS NORTH DALLAS,Studio-1 ,?,450-550 ,3.25,"16060 Dallas Pky,  Dallas, TX 75248",1,1,1,?,1,0,0,1,1,"1,600-1,800"
